"Id";"UserId";"ExternalId";"InvoiceUri";"LevelName";"SessionId";"IsPaymentSuccess";"CompletionDate";"CreateDate"
"003fc68e-1d55-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"oRbyPEqEO1sQi6O1";"ERROR";"gold";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-29 00:47:18"
"019ce6a8-0bce-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"taWrvJenYrx57k83";"NONE";"guest";"NONE";"1";"2024-05-06 17:28:08";"2024-05-06 17:28:08"
"0283596a-5436-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"xjhAKQ3EjUS0kmlD";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkuOKDhgP60CL9xLgZ6yFtX&id=xjhAKQ3EjUS0kmlD";"gold";"sub_1PkuOKDhgP60CL9xLgZ6yFtX";"0";"";"2024-08-06 20:54:01"
"03cf2af1-2292-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"Xyuo9QQZpZq0LWKs";"NONE";"guest";"NONE";"1";"2024-06-04 16:46:39";"2024-06-04 16:46:39"
"05acd472-220b-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"LsYknVwszh6TtbFO";"https://localhost:44345/subscription-checkout?sessionid=sub_1PNlQFDhgP60CL9x9bpjE0LE&id=LsYknVwszh6TtbFO";"silver";"sub_1PNlQFDhgP60CL9x9bpjE0LE";"0";"";"2024-06-04 00:40:20"
"08034945-0cc0-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"g10ENVNZxC58MBxK";"NONE";"guest";"NONE";"1";"2024-05-07 22:20:37";"2024-05-07 22:20:37"
"083284e3-e1c6-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"OqFGBI8TEMgDfoOh";"https://localhost/subscription-checkout?sessionid=sub_1Ou76MDhgP60CL9xk5GZmLXA&id=OqFGBI8TEMgDfoOh";"silver";"sub_1Ou76MDhgP60CL9xk5GZmLXA";"0";"";"2024-03-14 05:45:15"
"099f7a73-0bb1-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"88c39A0sHNoNrjLl";"NONE";"guest";"NONE";"1";"2024-05-06 14:00:47";"2024-05-06 14:00:47"
"09cba554-a5db-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"ypR1ZCEsoCxFarah";"NONE";"guest";"NONE";"1";"2024-11-18 18:29:25";"2024-11-18 18:29:25"
"0d306165-a5e6-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"uhQocVJbJlF3eJyc";"NONE";"guest";"NONE";"1";"2024-11-18 19:48:15";"2024-11-18 19:48:15"
"0dbb3a5b-1ddc-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"PR4L8gWCCsCG76zn";"NONE";"guest";"NONE";"1";"2024-05-29 16:54:03";"2024-05-29 16:54:03"
"0e57bdaa-faa3-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"Kd6dLowinIoTnJMC";"NONE";"guest";"NONE";"1";"2024-04-14 21:07:52";"2024-04-14 21:07:52"
"0e61a4d1-2214-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"D0b5Bk1hWyyPsXbW";"ERROR";"gold";"00000000-0000-0000-0000-000000000000";"0";"";"2024-06-04 01:45:00"
"0eaa450c-5fca-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"Swo8oixofV7Eop0Z";"NONE";"guest";"NONE";"1";"2024-08-21 14:31:30";"2024-08-21 14:31:30"
"0ee55ab4-1f92-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"KilmjxvxC3FiFhn0";"NONE";"guest";"NONE";"1";"2024-05-31 21:09:24";"2024-05-31 21:09:24"
"1022a7dc-1d55-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"m7SNQriQiodYlEbr";"ERROR";"gold";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-29 00:47:45"
"10c0fc82-0dbb-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"bvuBtPZOj5bQ2ePa";"NONE";"guest";"NONE";"1";"2024-05-09 04:17:36";"2024-05-09 04:17:36"
"1121611b-220e-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"ZBnIc4alreo7oqJO";"https://localhost:44345/subscription-checkout?sessionid=sub_1PNllKDhgP60CL9xqfikIFy3&id=ZBnIc4alreo7oqJO";"silver";"sub_1PNllKDhgP60CL9xqfikIFy3";"0";"";"2024-06-04 01:02:08"
"176e9c1f-1d7d-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"eoR3Pdxq4j48aDd0";"NONE";"guest";"NONE";"1";"2024-05-29 05:34:17";"2024-05-29 05:34:17"
"19f0c1b7-0c0a-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"O9i8UAJwpIHt8b7F";"NONE";"guest";"NONE";"1";"2024-05-07 00:38:19";"2024-05-07 00:38:19"
"1a326268-220f-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"K6R2f5maORN3Sh0d";"https://localhost:44345/subscription-checkout?sessionid=sub_1PNlsVDhgP60CL9xwfGOG9uy&id=K6R2f5maORN3Sh0d";"silver";"sub_1PNlsVDhgP60CL9xwfGOG9uy";"0";"";"2024-06-04 01:09:33"
"1c0f2449-1d59-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"MXEbAcSk0V7Dhk3a";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLb89DhgP60CL9xQgTjuiq8&id=MXEbAcSk0V7Dhk3a";"platinum";"sub_1PLb89DhgP60CL9xQgTjuiq8";"0";"";"2024-05-29 01:16:43"
"1c7d6572-e1cb-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"suFqzRO89v9IvPND";"https://localhost:44345/subscription-checkout?sessionid=sub_1Ou7fXDhgP60CL9xpySLQg0k&id=suFqzRO89v9IvPND";"silver";"sub_1Ou7fXDhgP60CL9xpySLQg0k";"0";"";"2024-03-14 06:21:36"
"1cf337c7-e2e7-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"aS4R3Ud71kTyerIG";"https://localhost:44345/subscription-checkout?sessionid=sub_1OudOvDhgP60CL9xiUSkuncs&id=aS4R3Ud71kTyerIG";"gold";"sub_1OudOvDhgP60CL9xiUSkuncs";"1";"2024-03-15 16:16:59";"2024-03-15 16:14:34"
"1f2f7ded-1d55-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"qvxM2klJ4aBKiMax";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLagWDhgP60CL9xWLldnxgJ&id=qvxM2klJ4aBKiMax";"gold";"sub_1PLagWDhgP60CL9xWLldnxgJ";"1";"2024-05-29 00:50:01";"2024-05-29 00:48:10"
"1f886836-1dfa-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"NdDKS2EO2o0SgRum";"NONE";"guest";"NONE";"1";"2024-05-29 20:29:17";"2024-05-29 20:29:17"
"2049dba2-2214-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"RS3NFaTl854Er862";"https://localhost:44345/subscription-checkout?sessionid=sub_1PNmRJDhgP60CL9xW93xjXP2&id=RS3NFaTl854Er862";"gold";"sub_1PNmRJDhgP60CL9xW93xjXP2";"1";"2024-06-04 01:46:02";"2024-06-04 01:45:30"
"222d598e-1df0-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"oX6CF3KSNRjBvgK2";"NONE";"guest";"NONE";"1";"2024-05-29 19:17:47";"2024-05-29 19:17:47"
"22ee2e4d-5456-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"h4MAmk3yJpZcxZtb";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkxysDhgP60CL9x4biCprzp&id=h4MAmk3yJpZcxZtb";"gold";"sub_1PkxysDhgP60CL9x4biCprzp";"0";"";"2024-08-07 00:44:00"
"23df82a2-5436-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"ANLgDVEd1M68nDct";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkuPEDhgP60CL9xmCyTjf3O&id=ANLgDVEd1M68nDct";"gold";"sub_1PkuPEDhgP60CL9xmCyTjf3O";"0";"";"2024-08-06 20:54:57"
"244c8e36-1d56-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"vmAqoq7OIY69JEgk";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLanbDhgP60CL9xX45ggrUT&id=vmAqoq7OIY69JEgk";"silver";"sub_1PLanbDhgP60CL9xX45ggrUT";"1";"2024-05-29 00:56:12";"2024-05-29 00:55:28"
"24d8068f-1b80-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"D52K9XV9VJkgllgg";"NONE";"guest";"NONE";"1";"2024-05-26 16:51:05";"2024-05-26 16:51:05"
"25f7da75-2211-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"mJfcophYb0rxQpwb";"https://localhost:44345/subscription-checkout?sessionid=sub_1PNm6gDhgP60CL9xxvtLlvDZ&id=mJfcophYb0rxQpwb";"silver";"sub_1PNm6gDhgP60CL9xxvtLlvDZ";"0";"";"2024-06-04 01:24:11"
"266cc017-0bc4-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"c6Zf2G7MXrRWKu4C";"NONE";"guest";"NONE";"1";"2024-05-06 16:17:35";"2024-05-06 16:17:35"
"2902ea8c-1b7f-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"Msvtst9a280eQSNo";"NONE";"guest";"NONE";"1";"2024-05-26 16:44:03";"2024-05-26 16:44:03"
"2c1eb13a-546a-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"DN3UQGbLm67ofCGD";"http://api.legallead.co/subscription-checkout?sessionid=sub_1Pl0DgDhgP60CL9xxLVpUP4a&id=DN3UQGbLm67ofCGD";"gold";"sub_1Pl0DgDhgP60CL9xxLVpUP4a";"0";"";"2024-08-07 03:07:25"
"2c27a044-5c11-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"hsOBW8xB1BOhoehg";"NONE";"guest";"NONE";"1";"2024-08-16 20:50:29";"2024-08-16 20:50:29"
"2c490350-1fe3-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"vsDa4wEyzEmPotea";"NONE";"guest";"NONE";"1";"2024-06-01 06:50:03";"2024-06-01 06:50:03"
"2c6670f1-0bb3-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"N66qq47kiFfn9Cyw";"NONE";"guest";"NONE";"1";"2024-05-06 14:16:04";"2024-05-06 14:16:04"
"2d289189-2293-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"0iUO3ZotoO6rUOoP";"NONE";"guest";"NONE";"1";"2024-06-04 16:54:58";"2024-06-04 16:54:58"
"2d7d1a12-1d28-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"AmL9pWsjdohG8VFR";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PLVfBDhgP60CL9xExc5OdDQ&id=AmL9pWsjdohG8VFR";"gold";"sub_1PLVfBDhgP60CL9xExc5OdDQ";"0";"";"2024-05-28 19:26:27"
"2ef5c306-545f-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"rZLgJOfGNqbmcxpa";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkyzYDhgP60CL9xAl6O7oI3&id=rZLgJOfGNqbmcxpa";"platinum";"sub_1PkyzYDhgP60CL9xAl6O7oI3";"1";"2024-08-07 01:51:08";"2024-08-07 01:48:45"
"307ccd66-e23d-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"04ZNq2E075ayV3gf";"https://localhost:44345/subscription-checkout?sessionid=sub_1OuKPnDhgP60CL9xaPRjXGMB&id=04ZNq2E075ayV3gf";"silver";"sub_1OuKPnDhgP60CL9xaPRjXGMB";"0";"";"2024-03-14 19:58:12"
"30ee4c06-59d0-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"hIzMImN7aqPUTWvZ";"NONE";"guest";"NONE";"1";"2024-08-14 00:00:18";"2024-08-14 00:00:18"
"310af267-e2d3-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"RYZpwrnA2Nlf56b6";"https://localhost:44345/subscription-checkout?sessionid=sub_1OubAnDhgP60CL9xF66XqnSg&id=RYZpwrnA2Nlf56b6";"silver";"sub_1OubAnDhgP60CL9xF66XqnSg";"0";"";"2024-03-15 13:51:58"
"31924da6-e46f-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"ryRoetoBLE4oNnZk";"https://localhost:44345/subscription-checkout?sessionid=sub_1OvLD0DhgP60CL9x9lS9tBie&id=ryRoetoBLE4oNnZk";"platinum";"sub_1OvLD0DhgP60CL9x9lS9tBie";"1";"2024-03-17 15:02:11";"2024-03-17 15:01:11"
"348c0320-1dfb-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"UOeugzq9WDuQ5JEc";"NONE";"guest";"NONE";"1";"2024-05-29 20:37:02";"2024-05-29 20:37:02"
"35766e0e-0c08-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"ELF4OS46kidbgdG3";"NONE";"guest";"NONE";"1";"2024-05-07 00:24:46";"2024-05-07 00:24:46"
"38989b32-1e1b-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"n6OQoThzXH4hzwBr";"NONE";"guest";"NONE";"1";"2024-05-30 00:26:13";"2024-05-30 00:26:13"
"389d9c6f-e2d5-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"nqemWQ6OKLCtzR2g";"https://localhost:44345/subscription-checkout?sessionid=sub_1OubOyDhgP60CL9xlWzFdfLj&id=nqemWQ6OKLCtzR2g";"silver";"sub_1OubOyDhgP60CL9xlWzFdfLj";"0";"";"2024-03-15 14:06:30"
"39e515b3-0cbe-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"hfRZoBbvZXWhPpQF";"NONE";"guest";"NONE";"1";"2024-05-07 22:07:42";"2024-05-07 22:07:42"
"3a7b1e07-0bb7-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"qbdFewTGJTjZyFcV";"NONE";"guest";"NONE";"1";"2024-05-06 14:45:05";"2024-05-06 14:45:05"
"3c702e9f-5454-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"QsyQO2d8704w406E";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkxliDhgP60CL9xpYr9sX7u&id=QsyQO2d8704w406E";"gold";"sub_1PkxliDhgP60CL9xpYr9sX7u";"0";"";"2024-08-07 00:30:23"
"3d7fe9d2-25df-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"5vVTPOyRbEbape2U";"NONE";"guest";"NONE";"1";"2024-06-08 21:37:01";"2024-06-08 21:37:01"
"3d8d81b8-e78f-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"qwoqeSM24ZQXodnb";"https://localhost:44345/subscription-checkout?sessionid=sub_1OwmbDDhgP60CL9x0oENOZkj&id=qwoqeSM24ZQXodnb";"platinum";"sub_1OwmbDDhgP60CL9x0oENOZkj";"0";"";"2024-03-21 14:28:09"
"3e2b1a49-3c06-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"iw5AnLfXPtPgopTU";"NONE";"guest";"NONE";"1";"2024-07-07 02:11:38";"2024-07-07 02:11:38"
"3fe3a15b-a485-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"l4QrF0jDFHSxq86q";"NONE";"guest";"NONE";"1";"2024-11-17 01:42:48";"2024-11-17 01:42:48"
"4031633f-0bd1-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"2yPZf0AXogEDTRQz";"NONE";"guest";"NONE";"1";"2024-05-06 17:51:22";"2024-05-06 17:51:22"
"4252a2a2-5459-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"OZ6l8a2g1lOE72Qu";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkyKWDhgP60CL9xQUjuklL0&id=OZ6l8a2g1lOE72Qu";"gold";"sub_1PkyKWDhgP60CL9xQUjuklL0";"0";"";"2024-08-07 01:06:21"
"42875598-1dfa-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"s2pEp0dDwsgOF5kC";"NONE";"guest";"NONE";"1";"2024-05-29 20:30:16";"2024-05-29 20:30:16"
"44d8950d-2292-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"BAGIeuUlXcotaXGh";"NONE";"guest";"NONE";"1";"2024-06-04 16:48:28";"2024-06-04 16:48:28"
"465706db-546c-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"ztTVABDBmypgmoNr";"http://api.legallead.co/subscription-checkout?sessionid=sub_1Pl0SFDhgP60CL9xpZaGdOnx&id=ztTVABDBmypgmoNr";"gold";"sub_1Pl0SFDhgP60CL9xpZaGdOnx";"0";"";"2024-08-07 03:22:28"
"465d0020-545e-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"GkDGB5qddlTcPxNI";"http://api.legallead.co/subscription-checkout?sessionid=sub_1PkytGDhgP60CL9xdHpxVFww&id=GkDGB5qddlTcPxNI";"gold";"sub_1PkytGDhgP60CL9xdHpxVFww";"0";"";"2024-08-07 01:42:15"
"4676ffda-2294-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"Ezw5nO83rAzaeNtx";"NONE";"guest";"NONE";"1";"2024-06-04 17:02:50";"2024-06-04 17:02:50"
"4744412c-1d36-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"YU1J0hujT51IDAMU";"NONE";"guest";"NONE";"1";"2024-05-28 21:07:23";"2024-05-28 21:07:23"
"480f62c0-f502-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"7iInHw5uumo8719W";"NONE";"guest";"NONE";"1";"2024-04-07 17:14:24";"2024-04-07 17:14:24"
"4b2ea263-8f4e-11ef-99ce-0af7a01f52e9";"e1b91d0d-bfd1-47d5-93cb-95e407e12feb";"pois2G849qyrxboH";"http://api.legallead.co/subscription-checkout?sessionid=sub_1QCAhUDhgP60CL9xHbHCMEmF&id=pois2G849qyrxboH";"platinum";"sub_1QCAhUDhgP60CL9xHbHCMEmF";"0";"";"2024-10-21 01:46:30"
"4c592b07-5469-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"PcwcMOcOxrrFxcjL";"http://api.legallead.co/subscription-checkout?sessionid=sub_1Pl07cDhgP60CL9xu1RYf9DY&id=PcwcMOcOxrrFxcjL";"gold";"sub_1Pl07cDhgP60CL9xu1RYf9DY";"0";"";"2024-08-07 03:01:10"
"4caba93f-0bab-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"eevsKcsWJDNFY2PE";"NONE";"guest";"NONE";"1";"2024-05-06 13:19:42";"2024-05-06 13:19:42"
"4e340be6-1dfa-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"ivsHOVcWT1Fvo8BK";"NONE";"guest";"NONE";"1";"2024-05-29 20:30:36";"2024-05-29 20:30:36"
"4f0d8ff3-220a-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"gqB9KGv4fvlApWnD";"NONE";"guest";"NONE";"1";"2024-06-04 00:35:14";"2024-06-04 00:35:14"
"4f353cc2-0bb1-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"q7ZOT8UzrlGorwxA";"NONE";"guest";"NONE";"1";"2024-05-06 14:02:43";"2024-05-06 14:02:43"
"4fe99a9d-220b-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"bLSRhYUidkh6wDo6";"https://localhost:44345/subscription-checkout?sessionid=sub_1PNlSFDhgP60CL9xwpiQrkib&id=bLSRhYUidkh6wDo6";"silver";"sub_1PNlSFDhgP60CL9xwpiQrkib";"0";"";"2024-06-04 00:42:25"
"50b7b67a-f483-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"OKvFmF5qdLHmIPto";"NONE";"guest";"NONE";"1";"2024-04-07 02:05:32";"2024-04-07 02:05:32"
"51224d5b-220e-11ef-99ce-0af7a01f52e9";"bcb2aebb-60ab-4eb2-aba9-11618ea8b3ea";"Sq5A4G2PC3A5iNE0";"https://localhost:44345/subscription-checkout?sessionid=sub_1PNln4DhgP60CL9xMU0eEcMH&id=Sq5A4G2PC3A5iNE0";"silver";"sub_1PNln4DhgP60CL9xMU0eEcMH";"0";"";"2024-06-04 01:03:55"
"5194bbdf-25de-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"rUTtPHzc14ui6Yoo";"NONE";"guest";"NONE";"1";"2024-06-08 21:30:25";"2024-06-08 21:30:25"
"52994402-1d59-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"POPyYcLNGjc5Eu1Z";"https://localhost:44345/subscription-checkout?sessionid=sub_1PLb9cDhgP60CL9xRImHY0KS&id=POPyYcLNGjc5Eu1Z";"platinum";"sub_1PLb9cDhgP60CL9xRImHY0KS";"0";"";"2024-05-29 01:18:14"
"54679bd8-1d66-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"8VQIDKlY0q0pWhbs";"ERROR";"gold";"00000000-0000-0000-0000-000000000000";"0";"";"2024-05-29 02:51:21"
"550cb73c-0c09-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"DwgOcBqeF1PDp8of";"NONE";"guest";"NONE";"1";"2024-05-07 00:32:49";"2024-05-07 00:32:49"
"5667b393-0bb2-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"06JgPV1yy6keOnN2";"NONE";"guest";"NONE";"1";"2024-05-06 14:10:05";"2024-05-06 14:10:05"
"5747b1b5-e2d4-11ee-b616-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"JndzgpSqOiSXpjdC";"https://localhost:44345/subscription-checkout?sessionid=sub_1OubIsDhgP60CL9xvg96z27v&id=JndzgpSqOiSXpjdC";"silver";"sub_1OubIsDhgP60CL9xvg96z27v";"0";"";"2024-03-15 14:00:12"
"575dafdf-2854-11ef-99ce-0af7a01f52e9";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"WN0DaTPANrFVbBhO";"NONE";"guest";"NONE";"1";"2024-06-12 00:40:17";"2024-06-12 00:40:17"
